Country,ISO3_Code,Region,Income_Group,Year,Crop,Area_Harvested_Ha,Production_Tonnes,Yield_Kg_Ha,Fertilizer_Use_Kg_Ha,Irrigation_Pct,Notes,_source_file,_source_name,_extracted_at,_row_num,_cleaned_at
India,IND,South Asia,Lower middle income,2006,Rice,1164048.0,6932578.6,5955.58,75.43,24.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2500,2026-01-14T09:30:34.632836
South Korea,KOR,East Asia,High income,2001,Maize,4692645.0,46060607.01,9815.49,156.59,55.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2501,2026-01-14T09:30:34.632836
Japan,JPN,East Asia,High income,2007,Maize,4428406.0,41273286.5,9320.12,192.74,35.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2502,2026-01-14T09:30:34.632836
Canada,CAN,North America,High income,2002,Soybeans,3038990.0,15143472.12,4983.06,124.66,24.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2503,2026-01-14T09:30:34.632836
US,USA,North America,High income,1990,Maize,4875792.0,34018446.84,6977.01,136.1,34.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2504,2026-01-14T09:30:34.632836
Myanmar,MMR,Southeast Asia,Low income,1992,Wheat,373844.0,917633.89,2454.59,,9.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2505,2026-01-14T09:30:34.632836
Kenya,KEN,Sub-Saharan Africa,Low income,2004,Rice,738711.0,,4896.24,23.47,5.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2506,2026-01-14T09:30:34.632836
South Korea,KOR,East Asia,High income,1990,Soybeans,2135048.0,8152726.1,3818.52,218.14,35.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2507,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,2013,Rice,2442627.0,14610212.75,5981.35,78.55,25.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2508,2026-01-14T09:30:34.632836
Nepal,NPL,South Asia,Low income,1992,Soybeans,891362.0,1757261.23,1971.43,20.45,3.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2509,2026-01-14T09:30:34.632836
Russia,RUS,Europe,Upper middle income,2011,Wheat,2731885.0,15919713.38,5827.37,120.41,17.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2510,2026-01-14T09:30:34.632836
Thailand,THA,Southeast Asia,Upper middle income,2003,Maize,891088.0,7653033.82,8588.42,69.27,28.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2511,2026-01-14T09:30:34.632836
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2007,Maize,5222382.0,41801092.85,8004.22,142.36,27.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2512,2026-01-14T09:30:34.632836
China,CHN,East Asia,Upper middle income,2005,Rice,366138.0,2242021.9,6123.43,110.97,34.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2513,2026-01-14T09:30:34.632836
Russia,RUS,Europe,Upper middle income,1995,Maize,1371032.0,8837672.21,6446.0,138.42,37.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2514,2026-01-14T09:30:34.632836
Egypt,EGY,North Africa,Lower middle income,2014,Wheat,2147920.0,11600191.08,5400.66,74.6,24.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2515,2026-01-14T09:30:34.632836
United States,USA,North America,High income,2005,Rice,1496702.0,13427403.73,8971.33,161.62,49.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2516,2026-01-14T09:30:34.632836
Thailand,THA,Southeast Asia,Upper middle income,2008,Maize,2745236.0,22782196.83,8298.81,69.26,49.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2517,2026-01-14T09:30:34.632836
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2007,Wheat,1925052.0,11339575.62,5890.53,73.17,48.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2518,2026-01-14T09:30:34.632836
Bangladesh,BGD,South Asia,Lower middle income,1997,Wheat,5097909.0,17053958.1,3345.28,59.98,30.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2519,2026-01-14T09:30:34.632836
Philippines,PHL,Southeast Asia,Lower middle income,2017,Soybeans,1597266.0,6491982.22,4064.43,67.34,18.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2520,2026-01-14T09:30:34.632836
Morocco,MAR,North Africa,Lower middle income,2009,Maize,2423835.0,18936196.54,7812.49,71.55,14.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2521,2026-01-14T09:30:34.632836
Japan,JPN,East Asia,High income,2018,Maize,3089412.0,49552211.67,16039.37,147.71,53.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2522,2026-01-14T09:30:34.632836
Mali,MLI,Sub-Saharan Africa,Low income,1996,Maize,1963076.0,7677143.33,3910.77,19.53,5.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2523,2026-01-14T09:30:34.632836
Argentina,ARG,South America,Upper middle income,2023,Soybeans,5089786.0,23550954.43,4627.1,132.22,37.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2524,2026-01-14T09:30:34.632836
Kenya,KEN,Sub-Saharan Africa,Low income,1997,Wheat,888238.0,2885300.32,3248.34,,7.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2525,2026-01-14T09:30:34.632836
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,1998,Maize,531899.0,3706869.19,6969.12,73.67,16.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2526,2026-01-14T09:30:34.632836
Russia,RUS,Europe,Upper middle income,2014,Rice,1887175.0,15695750.86,8317.06,108.41,6.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2527,2026-01-14T09:30:34.632836
Russia,RUS,Europe,Upper middle income,2010,Maize,1776969.0,,9075.88,141.76,30.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2528,2026-01-14T09:30:34.632836
Japan,JPN,East Asia,High income,2005,Rice,4153328.0,33383587.94,8037.79,170.55,54.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2529,2026-01-14T09:30:34.632836
Viet Nam,VNM,Southeast Asia,Lower middle income,1999,Wheat,3193991.0,9812459.82,3072.16,81.31,26.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2530,2026-01-14T09:30:34.632836
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,1993,Rice,2788080.0,12820204.78,4598.22,101.04,45.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2531,2026-01-14T09:30:34.632836
China,CHN,East Asia,Upper middle income,2015,Soybeans,4853027.0,23410165.27,4823.83,173.71,39.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2532,2026-01-14T09:30:34.632836
Ukraine,UKR,Europe,Lower middle income,1995,Soybeans,5259971.0,12281586.72,2334.92,60.9,17.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2533,2026-01-14T09:30:34.632836
Argentina,ARG,South America,Upper middle income,2007,Soybeans,264979.0,939771.94,3546.59,137.07,35.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2534,2026-01-14T09:30:34.632836
Mexico,MEX,Central America,Upper middle income,2008,Rice,1504247.0,10746674.58,7144.22,,13.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2535,2026-01-14T09:30:34.632836
Japan,JPN,East Asia,High income,2014,Wheat,2151013.0,,7560.66,154.5,55.0,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2536,2026-01-14T09:30:34.632836
Nepal,NPL,South Asia,Low income,1991,Wheat,1594670.0,4004815.97,2511.38,20.79,11.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2537,2026-01-14T09:30:34.632836
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,1991,Maize,3731317.0,23318703.44,6249.46,50.23,16.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2538,2026-01-14T09:30:34.632836
Indonesia,IDN,Southeast Asia,Lower middle income,1991,Soybeans,5337631.0,10845635.14,2031.92,57.11,26.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2539,2026-01-14T09:30:34.632836
Bangladesh,BGD,South Asia,Lower middle income,1998,Rice,4621831.0,19448814.15,4208.03,59.84,28.3,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2540,2026-01-14T09:30:34.632836
Nepal,NPL,South Asia,Low income,2014,Wheat,1173907.0,5200225.29,4429.84,17.84,13.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2541,2026-01-14T09:30:34.632836
Indonesia,IDN,Southeast Asia,Lower middle income,2023,Rice,1016442.0,6158024.36,6058.41,87.4,23.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2542,2026-01-14T09:30:34.632836
South Korea,KOR,East Asia,High income,2019,Rice,1159858.0,13041560.7,11244.1,179.35,38.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2543,2026-01-14T09:30:34.632836
France,FRA,Europe,High income,1999,Wheat,685258.0,4221619.84,6160.63,86.23,27.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2544,2026-01-14T09:30:34.632836
Myanmar,MMR,Southeast Asia,Low income,2014,Wheat,1113629.0,4065168.25,3650.38,20.29,6.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2545,2026-01-14T09:30:34.632836
United Kingdom,GBR,Europe,High income,2022,Maize,1310327.0,18142142.6,13845.51,213.59,16.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2546,2026-01-14T09:30:34.632836
France,FRA,Europe,High income,2009,Wheat,149830.0,870989.44,5813.18,159.37,49.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2547,2026-01-14T09:30:34.632836
Australia,AUS,Oceania,High income,2005,Rice,2189214.0,18996037.13,8677.1,198.68,43.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2548,2026-01-14T09:30:34.632836
Myanmar,MMR,Southeast Asia,Low income,2021,Soybeans,1094758.0,4047107.9,3696.81,20.45,11.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2549,2026-01-14T09:30:34.632836
Canada,CAN,North America,High income,1998,Rice,652901.0,4932910.7,7555.37,182.5,,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2550,2026-01-14T09:30:34.632836
Ukraine,UKR,Europe,Lower middle income,1999,Rice,1524426.0,7359120.83,4827.47,76.42,21.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2551,2026-01-14T09:30:34.632836
India,IND,South Asia,Lower middle income,2007,Wheat,2215505.0,9746087.86,4399.04,48.71,24.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2552,2026-01-14T09:30:34.632836
Ukraine,UKR,Europe,Lower middle income,2023,Maize,1537294.0,11605848.34,7549.53,87.0,16.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2553,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,2001,Soybeans,4538506.0,19288451.3,4249.96,98.44,25.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2554,2026-01-14T09:30:34.632836
India,IND,South Asia,Lower middle income,2011,Rice,309034.0,1095383.19,3544.54,64.75,,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2555,2026-01-14T09:30:34.632836
Morocco,MAR,North Africa,Lower middle income,2023,Wheat,3967728.0,22920809.81,5776.81,79.91,20.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2556,2026-01-14T09:30:34.632836
Australia,AUS,Oceania,High income,2017,Wheat,1164525.0,8067486.72,6927.71,134.15,42.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2557,2026-01-14T09:30:34.632836
Egypt,EGY,North Africa,Lower middle income,2009,Rice,847092.0,5026712.43,5934.08,84.08,35.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2558,2026-01-14T09:30:34.632836
Australia,AUS,Oceania,High income,1998,Maize,3379677.0,34846371.2,10310.56,199.22,19.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2559,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,2002,Soybeans,5141852.0,14665723.98,2852.23,83.38,13.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2560,2026-01-14T09:30:34.632836
Ethiopia,ETH,Sub-Saharan Africa,Low income,2007,Rice,2300406.0,7901170.63,3434.69,21.13,5.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2561,2026-01-14T09:30:34.632836
Thailand,THA,Southeast Asia,Upper middle income,2002,Rice,3354139.0,19951627.41,5948.36,115.09,13.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2562,2026-01-14T09:30:34.632836
Australia,AUS,Oceania,High income,2000,Wheat,4699210.0,29214363.9,6216.87,199.0,42.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2563,2026-01-14T09:30:34.632836
United Kingdom,GBR,Europe,High income,2020,Wheat,3728446.0,27094801.14,7267.05,164.97,24.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2564,2026-01-14T09:30:34.632836
Japan,JPN,East Asia,High income,1999,Rice,5586040.0,36833267.15,6593.81,213.09,47.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2565,2026-01-14T09:30:34.632836
Australia,AUS,Oceania,High income,1993,Rice,331582.0,2114150.2,6375.95,105.56,49.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2566,2026-01-14T09:30:34.632836
Myanmar,MMR,Southeast Asia,Low income,2015,Soybeans,2027631.0,4059429.48,2002.06,25.7,12.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2567,2026-01-14T09:30:34.632836
France,FRA,Europe,High income,2022,Soybeans,4354386.0,24511428.49,5629.14,135.79,26.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2568,2026-01-14T09:30:34.632836
India,IND,South Asia,Lower middle income,2006,Soybeans,3866747.0,11107682.98,2872.62,65.8,29.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2569,2026-01-14T09:30:34.632836
Uganda,UGA,Sub-Saharan Africa,Low income,2005,Maize,465603.0,2946118.04,6327.53,29.86,9.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2570,2026-01-14T09:30:34.632836
Myanmar,MMR,Southeast Asia,Low income,2018,Rice,1097719.0,6044016.4,5505.98,33.45,14.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2571,2026-01-14T09:30:34.632836
Japan,JPN,East Asia,High income,2015,Soybeans,2536194.0,14845697.45,5853.53,201.29,41.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2572,2026-01-14T09:30:34.632836
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2008,Wheat,2863925.0,18414379.92,6429.77,135.93,22.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2573,2026-01-14T09:30:34.632836
Uganda,UGA,Sub-Saharan Africa,Low income,1997,Rice,2609687.0,8307722.37,3183.42,22.01,9.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2574,2026-01-14T09:30:34.632836
Argentina,ARG,South America,Upper middle income,2000,Soybeans,1407205.0,3876458.84,2754.72,96.02,29.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2575,2026-01-14T09:30:34.632836
Thailand,THA,Southeast Asia,Upper middle income,2010,Maize,5059409.0,37784563.59,7468.18,93.25,14.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2576,2026-01-14T09:30:34.632836
Tanzania,TZA,Sub-Saharan Africa,Low income,2022,Maize,2340420.0,21126494.98,9026.8,15.84,3.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2577,2026-01-14T09:30:34.632836
Australia,AUS,Oceania,High income,1994,Soybeans,5330212.0,25223210.48,4732.12,157.86,32.2,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2578,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,2012,Wheat,4820029.0,20450178.93,4242.75,77.13,26.9,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2579,2026-01-14T09:30:34.632836
Germany,DEU,Europe,High income,2009,Maize,4700860.0,48052797.53,10222.13,172.06,56.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2580,2026-01-14T09:30:34.632836
Japan,JPN,East Asia,High income,1997,Wheat,3170660.0,18951109.7,5977.02,130.04,61.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2581,2026-01-14T09:30:34.632836
Australia,AUS,Oceania,High income,2009,Soybeans,3465745.0,15597191.46,4500.39,157.73,27.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2582,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,1993,Rice,4970192.0,29156206.18,5866.21,74.41,36.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2583,2026-01-14T09:30:34.632836
Mexico,MEX,Central America,Upper middle income,2004,Soybeans,124440.0,682314.79,5483.08,125.63,24.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2584,2026-01-14T09:30:34.632836
Nepal,NPL,South Asia,Low income,2006,Rice,2043038.0,7807064.31,3821.3,23.29,5.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2585,2026-01-14T09:30:34.632836
United States of America,USA,North America,High income,1994,Wheat,3165493.0,15547735.1,4911.63,,25.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2586,2026-01-14T09:30:34.632836
Malawi,MWI,Sub-Saharan Africa,Low income,2007,Wheat,1404762.0,5085080.41,3619.89,29.54,6.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2587,2026-01-14T09:30:34.632836
Ukraine,UKR,Europe,Lower middle income,2021,Wheat,503208.0,2574739.06,5116.65,59.69,17.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2588,2026-01-14T09:30:34.632836
Malawi,MWI,Sub-Saharan Africa,Low income,2021,Maize,1198066.0,8034744.57,6706.43,28.78,11.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2589,2026-01-14T09:30:34.632836
Tanzania,TZA,Sub-Saharan Africa,Low income,2008,Rice,2331560.0,12206150.0,5235.19,22.64,9.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2590,2026-01-14T09:30:34.632836
Australia,AUS,Oceania,High income,2023,Wheat,5034648.0,42430719.21,8427.74,222.06,18.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2591,2026-01-14T09:30:34.632836
Canada,CAN,North America,High income,2009,Wheat,2201302.0,13680039.17,6214.52,185.49,28.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2592,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,2009,Wheat,3872184.0,20498132.59,5293.69,92.93,1.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2593,2026-01-14T09:30:34.632836
Malawi,MWI,Sub-Saharan Africa,Low income,1991,Wheat,603282.0,1341399.51,2223.5,27.34,12.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2594,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,1990,Soybeans,4077056.0,11143438.05,2733.21,108.41,24.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2595,2026-01-14T09:30:34.632836
Indonesia,IDN,Southeast Asia,Lower middle income,2023,Maize,495298.0,5221801.56,10542.75,77.48,27.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2596,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,2006,Wheat,4897762.0,30836761.81,6296.09,88.42,29.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2597,2026-01-14T09:30:34.632836
