Country,ISO3_Code,Region,Income_Group,Year,Crop,Area_Harvested_Ha,Production_Tonnes,Yield_Kg_Ha,Fertilizer_Use_Kg_Ha,Irrigation_Pct,Notes,_source_file,_source_name,_extracted_at,_row_num,_cleaned_at
Thailand,THA,Southeast Asia,Upper middle income,2000,Wheat,4185288.0,15648025.4,3738.82,131.29,,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2664,2026-01-14T09:30:23.746169
Tanzania,TZA,Sub-Saharan Africa,Low income,2023,Rice,497516.0,2405568.23,4835.16,27.71,8.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2665,2026-01-14T09:30:23.746169
Uganda,UGA,Sub-Saharan Africa,Low income,2000,Rice,1118677.0,3952641.57,3533.32,24.57,12.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2666,2026-01-14T09:30:23.746169
Mali,MLI,Sub-Saharan Africa,Low income,2020,Maize,1051730.0,,7147.58,25.42,10.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2667,2026-01-14T09:30:23.746169
Ukraine,UKR,Europe,Lower middle income,1996,Maize,1112082.0,9258316.18,8325.21,82.6,22.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2668,2026-01-14T09:30:23.746169
France,FRA,Europe,High income,2001,Maize,3344699.0,32131895.99,9606.81,197.11,32.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2669,2026-01-14T09:30:23.746169
Japan,JPN,East Asia,High income,2001,Soybeans,3851135.0,14935327.63,3878.16,83.64,32.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2670,2026-01-14T09:30:23.746169
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,1997,Maize,4179600.0,19658610.19,4703.47,61.89,30.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2671,2026-01-14T09:30:23.746169
Morocco,MAR,North Africa,Lower middle income,2019,Rice,5958317.0,33354032.62,5597.89,67.21,15.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2672,2026-01-14T09:30:23.746169
United States,USA,North America,High income,2018,Maize,1548193.0,22131880.65,14295.3,157.5,45.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2673,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,2009,Soybeans,4567202.0,18131746.91,3969.99,100.63,25.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2674,2026-01-14T09:30:23.746169
Tanzania,TZA,Sub-Saharan Africa,Low income,1994,Maize,2392035.0,11378762.89,4756.94,18.27,11.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2675,2026-01-14T09:30:23.746169
Myanmar,MMR,Southeast Asia,Low income,1998,Wheat,1675616.0,3900934.99,2328.06,26.75,6.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2676,2026-01-14T09:30:23.746169
Philippines,PHL,Southeast Asia,Lower middle income,2001,Soybeans,1486439.0,3874209.3,2606.37,61.99,31.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2677,2026-01-14T09:30:23.746169
India,IND,South Asia,Lower middle income,2013,Rice,478360.0,2250210.64,4704.01,89.39,30.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2678,2026-01-14T09:30:23.746169
Tanzania,TZA,Sub-Saharan Africa,Low income,2018,Rice,1233071.0,6943461.9,5631.03,26.26,9.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2679,2026-01-14T09:30:23.746169
Canada,CAN,North America,High income,1999,Wheat,363977.0,2255718.05,6197.42,197.43,33.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2680,2026-01-14T09:30:23.746169
United States,USA,North America,High income,1998,Wheat,647142.0,,5735.35,155.77,43.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2681,2026-01-14T09:30:23.746169
Ukraine,UKR,Europe,Lower middle income,1997,Wheat,1391105.0,4958391.83,3564.35,61.51,29.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2682,2026-01-14T09:30:23.746169
Myanmar,MMR,Southeast Asia,Low income,1994,Rice,1546244.0,4850680.02,3137.07,8.97,5.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2683,2026-01-14T09:30:23.746169
United Kingdom,GBR,Europe,High income,2019,Wheat,1990760.0,14218545.93,7142.27,185.53,31.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2684,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,2023,Wheat,2052350.0,12397962.59,6040.86,187.15,34.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2685,2026-01-14T09:30:23.746169
Thailand,THA,Southeast Asia,Upper middle income,2020,Soybeans,3085973.0,15855357.25,5137.88,121.87,22.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2686,2026-01-14T09:30:23.746169
Kenya,KEN,Sub-Saharan Africa,Low income,2005,Maize,1272496.0,6174593.19,4852.35,26.51,9.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2687,2026-01-14T09:30:23.746169
Russia,RUS,Europe,Upper middle income,2012,Wheat,3678756.0,20752436.38,5641.16,143.47,17.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2688,2026-01-14T09:30:23.746169
Morocco,MAR,North Africa,Lower middle income,2005,Soybeans,2626670.0,6351695.24,2418.16,37.86,37.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2689,2026-01-14T09:30:23.746169
United Kingdom,GBR,Europe,High income,2021,Soybeans,1530877.0,8530918.0,5572.57,193.33,30.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2690,2026-01-14T09:30:23.746169
Turkey,TUR,Middle East,Upper middle income,2018,Maize,1204895.0,8751742.1,7263.49,137.88,19.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2691,2026-01-14T09:30:23.746169
France,FRA,Europe,High income,2016,Rice,985750.0,7408326.81,7515.42,181.02,28.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2692,2026-01-14T09:30:23.746169
India,IND,South Asia,Lower middle income,2008,Soybeans,3262144.0,9727539.98,2981.95,82.0,24.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2693,2026-01-14T09:30:23.746169
Myanmar,MMR,Southeast Asia,Low income,1993,Rice,1655671.0,5605843.68,3385.84,24.34,7.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2694,2026-01-14T09:30:23.746169
Vietnam,VNM,Southeast Asia,Lower middle income,2009,Maize,1999911.0,8400205.92,4200.29,80.13,19.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2695,2026-01-14T09:30:23.746169
United Kingdom,GBR,Europe,High income,1994,Soybeans,4109471.0,15166191.95,3690.55,142.37,20.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2696,2026-01-14T09:30:23.746169
Canada,CAN,North America,High income,2005,Rice,3146186.0,18936439.62,6018.86,215.49,15.1,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2697,2026-01-14T09:30:23.746169
Japan,JPN,East Asia,High income,1995,Wheat,4371058.0,21019648.68,4808.82,151.37,39.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2698,2026-01-14T09:30:23.746169
Bangladesh,BGD,South Asia,Lower middle income,2006,Rice,992107.0,4270973.12,4304.95,85.08,,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2699,2026-01-14T09:30:23.746169
Mali,MLI,Sub-Saharan Africa,Low income,1997,Wheat,1184546.0,3328220.21,2809.7,18.77,7.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2700,2026-01-14T09:30:23.746169
Philippines,PHL,Southeast Asia,Lower middle income,2008,Maize,3512455.0,24682996.06,7027.28,60.56,8.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2701,2026-01-14T09:30:23.746169
Russian Federation,RUS,Europe,Upper middle income,2019,Wheat,206004.0,1328736.0,6450.05,131.79,21.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2702,2026-01-14T09:30:23.746169
Germany,DEU,Europe,High income,2022,Maize,3954702.0,56866441.02,14379.45,239.97,47.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2703,2026-01-14T09:30:23.746169
Mexico,MEX,Central America,Upper middle income,1992,Soybeans,4158559.0,12789971.02,3075.58,76.07,26.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2704,2026-01-14T09:30:23.746169
Turkey,TUR,Middle East,Upper middle income,2014,Maize,1926415.0,13975399.69,7254.62,65.71,45.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2705,2026-01-14T09:30:23.746169
Mali,MLI,Sub-Saharan Africa,Low income,2019,Wheat,621712.0,2489869.13,4004.86,36.86,14.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2706,2026-01-14T09:30:23.746169
Ethiopia,ETH,Sub-Saharan Africa,Low income,2018,Soybeans,573209.0,1322880.05,2307.85,29.44,9.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2707,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,2021,Rice,1900845.0,16012003.86,8423.62,98.52,16.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2708,2026-01-14T09:30:23.746169
India,IND,South Asia,Lower middle income,2021,Wheat,2234788.0,11306979.54,5059.53,69.73,20.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2709,2026-01-14T09:30:23.746169
Indonesia,IDN,Southeast Asia,Lower middle income,2008,Maize,1819738.0,16151088.85,8875.5,50.36,29.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2710,2026-01-14T09:30:23.746169
Kenya,KEN,Sub-Saharan Africa,Low income,2012,Rice,1043919.0,4559683.09,4367.85,27.09,9.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2711,2026-01-14T09:30:23.746169
Bangladesh,BGD,South Asia,Lower middle income,2015,Rice,371631.0,1744453.71,4694.05,87.91,18.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2712,2026-01-14T09:30:23.746169
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,1993,Maize,3840395.0,23902131.59,6223.87,76.82,25.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2713,2026-01-14T09:30:23.746169
Tanzania,TZA,Sub-Saharan Africa,Low income,2016,Maize,41499.0,314951.75,7589.38,24.44,10.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2714,2026-01-14T09:30:23.746169
France,FRA,Europe,High income,2012,Rice,1747918.0,15466928.05,8848.77,262.46,37.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2715,2026-01-14T09:30:23.746169
Philippines,PHL,Southeast Asia,Lower middle income,2010,Maize,5425075.0,41412581.19,,51.48,17.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2716,2026-01-14T09:30:23.746169
India,IND,South Asia,Lower middle income,2011,Maize,2465165.0,15946821.15,6468.87,81.49,13.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2717,2026-01-14T09:30:23.746169
Egypt,EGY,North Africa,Lower middle income,1998,Wheat,4358204.0,10008485.91,2296.47,84.49,25.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2718,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,2001,Soybeans,4204753.0,20154713.2,4793.32,136.75,25.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2719,2026-01-14T09:30:23.746169
Uganda,UGA,Sub-Saharan Africa,Low income,1999,Maize,869601.0,3180973.45,3657.97,23.78,9.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2720,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,2002,Maize,1160581.0,9213345.94,7938.56,100.49,19.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2721,2026-01-14T09:30:23.746169
Australia,AUS,Oceania,High income,1991,Rice,2555529.0,19454345.12,7612.65,105.28,31.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2722,2026-01-14T09:30:23.746169
Egypt,EGY,North Africa,Lower middle income,2012,Maize,2728235.0,17617859.75,6457.6,69.22,11.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2723,2026-01-14T09:30:23.746169
Germany,DEU,Europe,High income,2001,Soybeans,686003.0,2929511.18,4270.41,118.42,12.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2724,2026-01-14T09:30:23.746169
Egypt,EGY,North Africa,Lower middle income,2006,Wheat,2566855.0,9264601.81,3609.32,71.04,23.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2725,2026-01-14T09:30:23.746169
Japan,JPN,East Asia,High income,1996,Rice,3594960.0,27893942.28,7759.18,179.37,37.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2726,2026-01-14T09:30:23.746169
Malawi,MWI,Sub-Saharan Africa,Low income,2016,Maize,967933.0,6317135.44,6526.42,16.52,10.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2727,2026-01-14T09:30:23.746169
Indonesia,IDN,Southeast Asia,Lower middle income,1991,Rice,2781908.0,12197054.17,4384.42,70.67,18.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2728,2026-01-14T09:30:23.746169
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2000,Rice,847600.0,4138372.11,4882.46,85.72,26.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2729,2026-01-14T09:30:23.746169
United Kingdom,GBR,Europe,High income,1990,Wheat,2985086.0,12177224.12,4079.35,145.32,33.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2730,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,2002,Rice,4549051.0,27432616.34,6030.4,120.07,34.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2731,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,2023,Rice,1214768.0,9490689.64,7812.76,107.12,33.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2732,2026-01-14T09:30:23.746169
Philippines,PHL,Southeast Asia,Lower middle income,1994,Wheat,838588.0,3483853.61,4154.43,53.69,12.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2733,2026-01-14T09:30:23.746169
Morocco,MAR,North Africa,Lower middle income,1996,Maize,2063124.0,7331436.46,3553.56,80.89,14.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2734,2026-01-14T09:30:23.746169
Myanmar,MMR,Southeast Asia,Low income,2005,Wheat,1707091.0,5893646.44,3452.45,28.0,,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2735,2026-01-14T09:30:23.746169
South Korea,KOR,East Asia,High income,2004,Maize,2354229.0,18628504.46,7912.78,211.86,50.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2736,2026-01-14T09:30:23.746169
Myanmar,MMR,Southeast Asia,Low income,2022,Maize,62988.0,397429.65,6309.61,31.54,7.7,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2737,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,1996,Rice,4387700.0,28395935.01,6471.71,72.45,37.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2738,2026-01-14T09:30:23.746169
Malawi,MWI,Sub-Saharan Africa,Low income,1997,Rice,243094.0,935970.71,3850.24,20.83,7.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2739,2026-01-14T09:30:23.746169
Nepal,NPL,South Asia,Low income,2002,Rice,1094830.0,4198598.72,,,14.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2740,2026-01-14T09:30:23.746169
Vietnam,VNM,Southeast Asia,Lower middle income,2007,Soybeans,2960340.0,9036128.08,3052.4,86.73,15.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2741,2026-01-14T09:30:23.746169
Malawi,MWI,Sub-Saharan Africa,Low income,2017,Wheat,1858510.0,6456320.93,3473.92,18.96,10.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2742,2026-01-14T09:30:23.746169
Kenya,KEN,Sub-Saharan Africa,Low income,1996,Wheat,945110.0,2469264.04,2612.67,17.44,13.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2743,2026-01-14T09:30:23.746169
Nepal,NPL,South Asia,Low income,2020,Maize,743756.0,4637746.61,6235.58,27.28,13.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2744,2026-01-14T09:30:23.746169
United Kingdom,GBR,Europe,High income,2023,Wheat,1771752.0,14298147.3,8070.06,249.25,39.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2745,2026-01-14T09:30:23.746169
Malawi,MWI,Sub-Saharan Africa,Low income,2011,Rice,797361.0,3952636.48,4957.15,25.68,7.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2746,2026-01-14T09:30:23.746169
Japan,JPN,East Asia,High income,1998,Soybeans,3131294.0,13317223.9,4252.95,185.73,43.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2747,2026-01-14T09:30:23.746169
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2015,Soybeans,2838183.0,9692754.05,3415.13,89.82,18.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2748,2026-01-14T09:30:23.746169
Philippines,PHL,Southeast Asia,Lower middle income,2000,Maize,3600952.0,16316820.54,4531.25,74.73,28.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2749,2026-01-14T09:30:23.746169
Germany,DEU,Europe,High income,1999,Soybeans,70244.0,255741.28,3640.76,119.49,30.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2750,2026-01-14T09:30:23.746169
United States,USA,North America,High income,2013,Soybeans,443173.0,1854530.64,4184.67,227.23,49.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2751,2026-01-14T09:30:23.746169
Nepal,NPL,South Asia,Low income,2018,Soybeans,93560.0,,2782.36,25.46,9.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2752,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,2003,Maize,3260358.0,19604452.59,6012.98,119.96,48.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2753,2026-01-14T09:30:23.746169
Kenya,KEN,Sub-Saharan Africa,Low income,2009,Rice,1416667.0,4954260.26,3497.12,30.56,10.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2754,2026-01-14T09:30:23.746169
South Korea,KOR,East Asia,High income,2007,Wheat,2094678.0,13768465.27,6573.07,181.13,66.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2755,2026-01-14T09:30:23.746169
Myanmar,MMR,Southeast Asia,Low income,1994,Soybeans,1344180.0,2738527.99,2037.32,21.07,2.0,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2756,2026-01-14T09:30:23.746169
Myanmar,MMR,Southeast Asia,Low income,1990,Soybeans,342182.0,502798.13,1469.39,17.05,8.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2757,2026-01-14T09:30:23.746169
Japan,JPN,East Asia,High income,2006,Wheat,810792.0,6063654.94,7478.68,169.49,47.0,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2758,2026-01-14T09:30:23.746169
Australia,AUS,Oceania,High income,2014,Maize,1832934.0,,8968.39,163.33,37.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2759,2026-01-14T09:30:23.746169
India,IND,South Asia,Lower middle income,2012,Rice,3438835.0,23034453.03,6698.33,69.97,15.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,2760,2026-01-14T09:30:23.746169
